Product, Price
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 500 HDD 14'' INCHES W,"KSh 30,999"
HP BRAND NEW SEALED 440 G8 CORE I5 8GB 512SSD DOS 14' INCHES,"KSh 203,000"
HP Refurbished HP EliteBook 820 G1 Core I7 4GB RAM 1TB HDD SLIM ULTRAB,"KSh 32,000"
"HP Refurbished HP EliteBook 820 G2 Core I5 5th Gen 4GB RAM 500GB, Wind","KSh 20,999"
DELL Refurbished DELL LATITUDE 7280 CORE I5 6TH GEN 8GB RAM 256 GB SSD,"KSh 28,000"
HP 15 Intel Celeron 4GB RAM – 500GB HDD DOS 15.6″inch,"KSh 41,999"
Generic Multipurpose 150Mbps 3G/4G LTE TDD Portable Mini Pocket WiFi M,"KSh 9,224"
HP REFURBISHED PROBOOK 11 EE X360 PENTIUM 6th GEN DUAL CAM 4GB 128SSD ,"KSh 19,999"
"DELL Latitude 5520 I7-1165G7 ,Intel Iris Xe Graphics/16 Gb/512SSD/15.6","KSh 175,000"
"Lenovo Ideapad S145-14""-Windows 10-Intel Celeron-4GB RAM+1TB HDD-Black","KSh 44,999"
"DELL Refurbished Latitude E7470 - 14"" Touchscreen- Core I5 - 256GB SSD","KSh 35,999"
"HP REFURBISHED 7TH GEN EliteBook X360 1030 G2 13.3"" Intel Core I5 2.6 ","KSh 60,999"
HP Refurbised Folio 1030 G2 X360 Touchscreen 7th Gen Core I5 8gb Ram 5,"KSh 65,000"
HP Brand New HP ProBook 440 G8 INTEL CORE I7 11TH 512SSD GENERATION 14,"KSh 158,000"
HP Refurb EliteBook 840 G5 - 8thgen - 8gb Ram 256ssd - 14 Inch - Corei,"KSh 49,999"
"HP Refurbished Folio 9470M , Core I7, 4GB RAM + 320GB, 14""- Silver & B","KSh 28,899"
Generic 4G LTE Mobile WiFi Wireless Pocket Hotspot Router Modem Broadb,"KSh 8,971"
"HP Refurbished Elitebook 820, Core I7, 4GB RAM-+ 500 GB HDD - Black 12","KSh 26,499"
"Lenovo RefurbishedThinkPad T450S 14 Inch Laptop, Core I5 5300U 2.3GHz ","KSh 26,766"
Generic WiFi Long Range Extender Wireless Router Boo Repeater WLAN Out,"KSh 5,205"
HP REFURBISHED 840 4TH GEN CORE I5 4GB 1TB WINDOWS 10,"KSh 23,999"
"DELL Laptop Charger / Adapter 19.5V 4.62A - (BIG PIN, REPLACEMENT)",KSh 950
"HP Refurb 1030 G3 , 16 GB Ram 512 SSD - Core I7","KSh 59,999"
HP REFURBISHED 840 4TH GEN CORE I5 4GB 500HDD WINDOWS 10,"KSh 20,999"
Lenovo LAPTOP LENOVO EXUK,"KSh 27,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"HP Refurbished EliteBook 820 Core I7 4GB RAM 500GB 4th Gen 12.5"" Ultra","KSh 28,900"
"HP Refurbished Elitebook 820 G3 6th Gen Core I5, 8GB RAM-+ 256 GB SSD ","KSh 25,499"
"HP 310 X360 G2 Refurbished Convertible Celeron Dual Core 4GB, 128GB SS","KSh 18,000"
HP Zbook 15 G3 Intel Core I7 6th Gen 16GB RAM 256GB SSD + 2GB AMD Fire,"KSh 57,284"
"Lenovo Ideapad 3, Intel Celeron (N Series) - 14"" 4GB RAM 1TB HDD FreeD","KSh 38,999"
HP REFURBLISHED HP ProBook 430 G3 Notebook PC corei5-4gb ram-500GB hdd,"KSh 40,000"
"DELL Refurbished 3189 Pentium Touchscreen - 4 GB/128 GB SSD 11.6""","KSh 21,299"
HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14 Inch 6th Gen ,"KSh 29,700"
Generic 【 + Super Deal + Limited Offer】 Mini Portable Touch Fan Deskto,"KSh 6,159"
"HP Refurbished Elitebook 755 - 15.6"" - AMD A10 - 8GB RAM - 500GB HDD -","KSh 27,000"
HP REFURBISHED ELITEBOOK 820 G3 CORE 8GB 500HDD 6TH GEN 13.3' INCHES,"KSh 24,999"
Generic Laptop Sleeve Case Hard Case Cover Suitable For Macbook 12 Inc,"KSh 1,324"
"Lenovo Refurbished Thinkpad T450 - 14"" - Intel Core I7- 4GB RAM - 500G","KSh 27,500"
"Lenovo Refurbished ThinkPad Yoga 11e Intel Celeron, 11.6'' SCREEN, X36","KSh 16,500"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"HP Refurbished EliteBook 840, Intel Core I5, 14"", 500HDD, 8GB RAM Blac","KSh 23,490"
Generic LED CPU Cooler Fan RGB Slient Heatsink For Intel Intel LGA 115,"KSh 2,239"
Lenovo Refurbished Thinkpad Celeron - 4 GB RAM - 128gb SSD 11.6'' - Bl,"KSh 13,999"
"HP EliteBook 820 G2 Core I5-5300U 2.3GHz, 8GB RAM 500GB HDD 12.5"" Wind","KSh 23,999"
Generic Laptop Sleeve Case Hard Case Cover Suitable For Macbook 12 Inc,"KSh 1,237"
dynabook Satellite Pro C50-H-104 Core I7-1065G7 8GB 512GB SSD 15.6 Inc,"KSh 136,500"
"DELL Refurb Latitude E7440 - 14"" Touchscreen, Core I5 - 4GB RAM -500GB","KSh 32,799"
"HP Refurbished Elitebook 820 12"" Intel Core I7 4GB, 500GB DOS - Black","KSh 31,000"
HP ZBook 14u G5 Work Station Refurbished Core I5-8350U 8th Gen 8GB RAM,"KSh 44,999"
"Lenovo Refurbished X131e Mini AMD 4 GB RAM 320 GB HDD-11.6"" - Black","KSh 17,000"
Generic Koaisd Computer Accessories 2.4 GHz Wireless Optical Mini PC L,"KSh 2,236"
DELL Refurbished Latitude E7270 Intel Core I5 - 8GB 256GB SSD - Win 10,"KSh 32,999"
"HP Refurbished Stream 11 Pro - 11.6"" - Intel Celeron N3050, 4GB RAM 64","KSh 14,900"
HP BRAND NEW SEALED HP PROBOOK 440 G8 CORE I5 8GB RAM 512SSD DOS 14.1,"KSh 115,999"
HP Refurbished EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I5 6th Gen ,"KSh 27,999"
"HP REFURBISHED HP ProBook X360 11 G1 , Intel Pentium, 4 GB RAM, 256GB ","KSh 22,499"
"HP Refurbished EliteBook 840 G1 Core I5 500GB HDD 4GB RAM 14""INCHES ''","KSh 23,999"
Generic KPS2-LOG Keylogger USB Key Logger Hidden USB Computer Registra,"KSh 2,411"
Asus Vivobook E12-Intel Celeron(N Series)-500GB HDD-4GB RAM-Windows 10,"KSh 32,595"
"HP Refurbished Elitebook 820 G3 6th Gen Core I5, 8GB RAM, 256 GB SSD -","KSh 25,200"
"HP Refurbished Revolve 810- Core I7- 4GB RAM /256 SSD - 11.6""- Sliver ","KSh 26,999"
"HP Notebook 15-Intel Celeron (N Series)-256GB SSD+4GB RAM-15.6""-Window","KSh 33,995"
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 1TB HDD WIND","KSh 26,999"
Modio Tablet,"KSh 12,800"
HP Refurbished Elitebook 9480m -14'' - Core I7 - 4GB RAM - 500GB HDD -,"KSh 35,000"
HP Elitebook 745 G1 4GB RAM 500 GB Storage Refurbished AMD A8 With Gra,"KSh 22,000"
Generic Modern Standing Laptop E Folding Table Handhold Bracket Simp,"KSh 33,119"
HP Refurbished EliteBook 840 - 14'' - Intel Core i5 - 750HDD - 8GB RAM,"KSh 28,000"
Generic 4G Wireless Mobile Router Portable WiFi Hotspot Modem LED 150M,"KSh 8,465"
"DELL Refurb Latitude 3180 - 11.6"" - Intel Celeron - 8GB RAM -128GB SSD","KSh 17,699"
HP Refurbished Elitebook 840 G2 8GB RAM 320GB HDD,"KSh 21,000"
"HP Refurbished Elitebook 840 G3 6th Gen , Core I7, 8GB RAM- HDD 500GB ","KSh 38,499"
Generic STW 5.25 Inch LCD Front Panel CPU Cooling Fan Speed Controller,"KSh 6,547"
"HP Refurb EliteBook 830 G5 , 8th Gen - 8gb Ram 256Ssd - 13.3 - Corei5","KSh 39,999"
Asus Vivobook E12-Intel Celeron(N Series)-500GB HDD-4GB RAM-Windows 10,"KSh 31,995"
"DELL Refurbished Latitude E7470 - 14"" Touchscreen- Core I5 - 256GB SSD","KSh 35,999"
Generic AC600M Mini 600Mbps 2.4G/5G Dual Band Wireless USB Adapter WiF,KSh 957
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 256 SSD 14'' INCHES W,"KSh 31,999"
"Asus W202-11.6""-Intel Celeron-4GB RAM-128GB EMMC-Windows 10-Blue-Keyho","KSh 30,599"
"HP REFURB 840 G3 - 14"" Touchscreen - Intel Core I5 - 500GB HDD - 8GB R","KSh 37,300"
"DELL Refurb Latitude 3189 -11.6"" - Intel Celeron - 4GB RAM - 128GB SSD","KSh 20,599"
"HP ProBook X360 11 G5 Touchscreen Celeron 4GB RAM, 128gb Ssd+64GB EMMc","KSh 32,999"
"HP Refurbished 840 G3 Intel Core I5 6th Gen 8GB, 256GB SSD Window10 Tr","KSh 32,990"
"HP Refurbished Elitepad 900 G1, 10inch Display, 2GB-64GB With Docking ","KSh 22,499"
"HP 8GB RAM, 256 GB SSD 6th Gen Refurbished EliteBook 840 G3 Intel Core","KSh 34,200"
"HP Refurbished Probook 640 G1 Intel Core I54GB, 500GB 14"" NO OS - Blac","KSh 28,999"
"HP Refurbished Elitebook 8440p,4GB RAM, 320GB HDD, Intel Core I5","KSh 19,999"
"HP 8GB, 256 GB SSD Refurbished EliteBook 840 G4 Intel Core I7 7th Gen ","KSh 39,000"
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 16GB, 256GB SSD-","KSh 29,999"
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 4GB RAM 500GB HDD","KSh 24,499"
DELL Refurbished Dell Latitude 7300 13.3-inch Core I5-8365U 8GB RAM 25,"KSh 45,000"
HP ThinkPad X1 Carbon 8th Gen Intel Core I7 16GB RAM 512GB SSD Refurbi,"KSh 61,999"
"HP Pro X2 Detachable Core I5, Refurbished 16GB Ram, 512GB SSD,12"" SILV","KSh 42,000"
HP Refurbished Probook 450 Intel Core I3 -4GB RAM-500GB HDD- DVDRW HDM,"KSh 23,999"
Lenovo IDEAPAD 3 INTEL CELERON 4GB RAM 1000GB WIN 10 WITH FREE BAG AND,"KSh 38,999"
HP REFURBISHED ELITEBOOK 820 G3 4 GB 1 TB WINDOWS 10 (1 YEAR WARRANTY),"KSh 26,999"
Lenovo V15 Intel Corei3,"KSh 48,060"
"HP Refurbished EliteBook 650 - 15.6"" - Intel Core I5 - 4GB RAM - 500GB","KSh 33,790"
"HP Refurbished EliteBook 820 G1 Core I5 4GB RAM 500GB 12.5"" Windows10","KSh 23,499"
HP Refurbished Probook 450 G3 6th Generation Core I5 - 500GB- 8GB RAM ,"KSh 32,999"
"HP Refurbished Elitebook G3 6th Gen , Corei5, 8GB RAM-SSD 256GB -12.5""","KSh 24,499"
"HP Refurb EliteBook 850 G1 -15.6"" - Intel Core I5 - 500GB HDD - 4GB RA","KSh 29,500"
Generic 360o Rotating Bluetooth 7 S Backlit Aluminum Keyboard For IPad,"KSh 11,780"
"Lenovo X250 Intel Core I5-Refurbished-4GB, 500Gb HDD-DOS - Black-13.3""","KSh 19,200"
Generic Memory RAM Laptop Notebook DDR3 1333MHZ PC3-10600 204Pin CL9 S,"KSh 2,199"
Generic NEW 10.1'' Tablet E PC Android 6.0 Octa Core 64GB 10 Inch HD,"KSh 9,509"
"HP Refurbished EliteBook 840 G1, Ultrabook, - Intel Core I7 14"" - 500H","KSh 30,000"
HP 14-Intel Celeron (N Series)-4GB RAM-256GB SSD+1TB HDD-Windows 11-14,"KSh 44,995"
"HP Refurbished Elitebook Folio 9480 - 14"" - Intel Core I5- 4GB RAM - 5","KSh 29,999"
HP REFURBISHED PROBOOK 11 G2 *TOUCH SCREEN* CORE I3 4 GB 128 SSD WINDO,"KSh 20,999"
"HP Refurbished EliteBook Folio 9470 G1, 14"" Intel Core I5 4 GB + 500 G","KSh 25,390"
Generic NVISEN Y-GLX253 Gaming S Laptops 15.6 Inch Intel I7-8565U NV,"KSh 200,633"
"HP Refurbished Elitebook 840 G1-core I5,4gb Ram,500gb HDD + FREE WIREL","KSh 23,500"
"DELL Refurbished LATITUDE 3190 -X360 -11.6""-Celeron-4gb Ram-256gb Ssd ","KSh 28,999"
Generic Portable Size Tablet 7 Inch Tablet For Allwinner A33 Tablet PC,"KSh 6,385"
"Asus W202-11.6""-Intel® Celeron®-128GB EMMC-4GB RAM-Windows 10-Blue-Aur","KSh 30,000"
Lenovo Refurbished T440 Intel Core I5-4GB RAM-500GB- Black + FREE Mous,"KSh 25,250"
"DELL REFURBISHED Lattitude E 7250 - 14"" - Intel Core I5 - 256SSD - 4GB","KSh 29,000"
HP EliteBook 840 G3 Intel Core I7 8GB-256GB SSD Touchscreen 6th Gen Si,"KSh 39,999"
"Lenovo Refurbished Thinkpad X131e 12.5"" Intel Celeron 4G RAM, 320GB HD","KSh 15,999"
"HP 6TH GEN TouchScreen Refurbished Elitebook 840 G3,Intel Core I5 -1TB","KSh 45,000"
"Lenovo ThinkPad X250 Refurbished Core I5,8GB RAM,500GB HDD,12.5''+ FRE","KSh 22,999"
"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM 1TB HDD 2.5GHz (2012","KSh 36,000"
"DELL LATITUDE 3190 -X360 -11.6""-Celeron-4gb Ram-256gb Ssd TOUCH SCREEN","KSh 33,690"
"HP Refurbished Elitebook 820 G3 6th Gen Core I5, 8GB RAM, 256 GB SSD -","KSh 24,300"
Generic AC 100-240V To 12V 5A Power Supply Adapter For Lepy Amplifier,"KSh 2,783"
HP Refurbished EliteBook 840 G3 Intel Core I7 6th Gen -8GB Ram-256GB S,"KSh 46,500"
Lenovo Refurbished Yoga 300e X360 TOUCHSCREEN-Intel Celeron-4GB RAM-12,"KSh 17,599"
HP ProBook 430 G8 Core I5 11th Gen 8GB RAM 512GB SSD 13.3″,"KSh 129,999"
"HP Refurbished 348 Intel Core I5 Ram 8GB, Hdd 500GB - 14"" - Sliver Win","KSh 28,999"
Generic Multipurpose 150Mbps 3G/4G LTE TDD Portable Mini Pocket WiFi M,"KSh 8,059"
Generic Avid Pro Tools Shortcuts Silicone Keyboard Cover For Numeric K,"KSh 1,737"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 8GB RAM,","KSh 32,999"
"Lenovo Refurbished Thinkpad T430 - 14"" - Intel Core i5 - 4GB RAM - 500","KSh 22,900"
Lenovo IDEAPAD 3 CELERON 4GB RAM 1000GB 14 INCH WIN 10 WITH FREE BAG A,"KSh 34,999"
Generic Aluminum Vertical Laptop I D Stand Space Saving Holder Mount F,"KSh 4,959"
Generic AC 100-240V To 12V 5A Power Supply Adapter For Lepy Amplifier,"KSh 2,129"
"HP Refurbished Folio 9480 - 14"" - Intel Core I5 - 4GB RAM - 500GB HDD ","KSh 28,500"
Lenovo Refurbished T430 Core I5 4gb Ram 500GB HDD,"KSh 18,000"
Generic Aluminum Vertical Laptop Stand Adjustable Desktop Holder Erect,"KSh 3,189"
"HP Refurbished ProBook 11 G2, Core I3 6th Gen, 500GB HDD, 8GB RAM,12"" ","KSh 28,900"
Generic GTX750Ti 2GB GDDR5 128Bit Graphics Card -E VGA DVI HDMI For NV,"KSh 17,205"
"DELL Refurbished Vostro 3350, Intel Core I3, 4 GB RAM, 500 GB HDD.","KSh 22,999"
HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 4GB 500HDD 14' SCREEN SIZ,"KSh 20,999"
Generic Mini Hotspot 3G WCDMA 150Mbps USB Modem WiFi Wireless Router W,"KSh 2,769"
HP ThinkPad X1 Carbon 8th Gen Intel Core I7 16GB RAM 512GB SSD Refurbi,"KSh 62,799"
"DELL Refurbished Latitude E6410,8GB RAM, 500GB HDD, Intel Core I5.","KSh 16,999"
HP Radeon Graphics Elitebook 725 G1 4GB RAM 500 GB Storage Refurbished,"KSh 24,000"
"HP Refurbished EliteBook 820 12"" Intel Core I3 4GB RAM, 500GBHDD, Wind","KSh 20,999"
"Lenovo Intel Core I5 4GB, 500GB 12.5 Inch Refurbished Lenovo Thinkpad ","KSh 20,000"
Lenovo Sleek THINKPAD L14 GEN 2 Laptop Intel Core I5-1135G7/16Gb RAM/2,"KSh 50,000"
"Lenovo Refurbished Intel Core I5 Thinkpad T420, 4GB RAM, 320 GB HDD","KSh 20,000"
Generic Painting Laptop Protecting Case For Book Air 11 Inch Unique La,"KSh 1,305"
HP REFURBISHED 840 4TH GEN CORE I5 8GB 500HDD,"KSh 22,999"
"HP Refurb Probook 450 G2, 15.6"" -Core I5 - 4GB RAM - 500GB HDD - Win10","KSh 30,590"
"HP REFURBISHED EliteBook X360 1030 G3 13.3"" Intel Core I5 2.6 GHz, 8GB","KSh 62,000"
HP Refurbished Elitebook 2560P - Core I5 - 1TB HDD /4GB RAM - Sliver -,"KSh 20,499"
Generic Bamboo Desk Lazy E Bed Table Mount Holder Stand For Tablet L,"KSh 2,769"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I5- 4GB RAM - 5","KSh 23,500"
"Lenovo Refurbished Thinkpad X131e 11.55"" AMD 4G RAM, 320GB Hard Disk -","KSh 15,650"
"HP ProBook X360 11 G2 , Intel Pentium, 8 GB RAM, 128 GB SSD, 11.6″ HD ","KSh 23,600"
"HP Refurbished EliteBook 810 - 11.6"" - Intel Core I5 - 128GB SSD - 8GB","KSh 21,999"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I7- 4GB RAM - 5","KSh 31,999"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 320GB 12.5""","KSh 17,990"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I7- 4GB RAM - 5","KSh 32,999"
"HP EliteBook 820 G1 Refurb , 4th Gen - 4gb Ram 500Hdd 2.70GHz 12.5"" In","KSh 24,199"
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, ","KSh 27,999"
"HP Refurbished EliteBook 840 Core I5 8GB, 500GB HDD DOS,","KSh 22,900"
"HP Refurbished EliteBook Folio 1040 14"" Intel Core i7 8GB, 256GB SSD D","KSh 39,995"
"HP PROBOOK 450 (refurb) Celeron- 4GB RAM, 500GB HDD + WIN 10+AVG+ BAG+","KSh 23,300"
DELL Refurbished Latitude E7270 - 12.5'' - Intel Core I7 - 8GB RAM - 2,"KSh 37,300"
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 500 HDD 6TH GEN WINDOWS 10 (T,"KSh 21,999"
Lenovo THINKBOOK 15 CORE I7 8 GB RAM 1TB HDD FREEDOS 15.6'' INCH,"KSh 99,999"
Generic VOYO A3 Pro 8GB/256GB SSD Skylake Core I7-6500U 8G 13.3 I,"KSh 178,096"
HP REFURBISHED ELITEBOOK 820 G3 CORE 4GB 1 TB 6TH GEN 13.3' INCHES,"KSh 26,999"
Generic New 200ml Acrylic Water Tank Cooler Water Cooling Radiator Pc ,"KSh 1,933"
"DELL Refurbished Latitude 7480 14"" - Intel Core I5 - 256GB SSD - 8GB R","KSh 28,449"
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 4GB RAM 1TB HDD WIND","KSh 23,999"
Lenovo Ideapad 3-Intel Celeron (N Series)-1TB HDD-4GB RAM-Windows 10-1,"KSh 32,995"
HP REFURBISHED SPECTRE X2 PRO DETACHABLE *TOUCH SCREEN* CORE I5 4GB 12,"KSh 28,999"
"HP Refurbished Folio 9480 EliteBook 14"" Intel Core I5 4GB, 500GB With ","KSh 23,999"
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 1 TB*TOUCHSCREEN* WINDOWS 10 ,"KSh 24,999"
HP Notebook 250 G7 Core I3 10th Gen 4gb/1tb Dos + Carry Case Bag,"KSh 58,999"
HP Refurbised Folio 1030 G2 X360 Touchscreen 7th Gen Core I5 8gb Ram 5,"KSh 65,000"
Lenovo THINKBOOK 15 LENOVO CORE I7 8GB RAM 1TB HDD FREEDOS 15.6'' INCH,"KSh 80,999"
HP Refurbished ProBook 11 G2 Touchscreen Intel Core I3 6th Gen - 4GB -,"KSh 16,999"
"Asus E410-14"" FHD-Intel Celeron-128GB SSD-4GB RAM-Windows 11-Black+Bag","KSh 36,999"
HP Refurb EliteBook 1040 G5 X360 - 16GB Ram 512 SSD - Core I7,"KSh 59,999"
"HP Refurblished Hp 810 Elitebook Revolve Touchscreen Core I5-size 12"" ","KSh 34,999"
"HP Refurbished EliteBook 840G1, Intel Core I5, 14"", 500HDD, 8GB RAM + ","KSh 24,199"
HP REFURBISHED ELITEBOOK 8460P CORE I5 4GB 500 HDD 14'' WINDOWS 10,"KSh 18,999"
Generic Deepcool 120*120*25mm 3Pin 4Pin Quiet CPU Cooling Fan With LED,"KSh 2,086"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 500GB 12.5"" + FRE","KSh 20,999"
Generic NVISEN Y-GLX253 Gaming H Laptops 15.6 Inch Intel I7-8565U NV,"KSh 196,125"
HP REFURBISHED PROBOOK 11 G2 CORE I3 *TOUCH SCREEN* 8GB 500 HDD WINDOW,"KSh 21,999"
Generic 2.4GHz Wireless Mouse 3D Mini Mouse USB Optical Mice 1600/2400,"KSh 1,339"
HP BRAND NEW SEALED PROBOOK 440 G8 CORE I5 8GB RAM 512SSD DOS 14.1.,"KSh 114,999"
"Generic F13 7.0 Inch Pocket Notebook, 8GB+128GB, Windows 10 Intel Cele","KSh 53,999"
"DELL Vostro 3500-15.6""-Core I3-1TB HDD-4GB RAM-WIN10+AVG+DENRI-LAPTOPB","KSh 58,999"
HP Refurb EliteBook 1040 G5 X360 - 16GB Ram 512 SSD - Core I7,"KSh 59,999"
"HP Refurblished Hp 810 Elitebook Revolve Touchscreen Core I5-size 12"" ","KSh 34,999"
"Generic F13 7.0 Inch Pocket Notebook, 8GB+128GB, Windows 10 Intel Cele","KSh 53,999"
"Apple MacBook Air M1 13"" 8GB RAM 256GB SSD With Retina Display","KSh 133,000"
Generic Deepcool 120*120*25mm 3Pin 4Pin Quiet CPU Cooling Fan With LED,"KSh 2,086"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 500GB 12.5"" + FRE","KSh 20,999"
Generic NVISEN Y-GLX253 Gaming H Laptops 15.6 Inch Intel I7-8565U NV,"KSh 196,125"
"Lenovo Yoga 370 Refurbished Core I5 7th Gen, 16GB, 256GB SSD, 13.3″ FH","KSh 40,999"
Generic 2.4GHz Wireless Mouse 3D Mini Mouse USB Optical Mice 1600/2400,"KSh 1,339"
"DELL Vostro 3500-15.6""-Core I3-1TB HDD-4GB RAM-WIN10+AVG+DENRI-LAPTOPB","KSh 58,999"
"DELL Vostro 14 3468 Refurbished 7th Gen Core I5 8GB RAM 256GB SSD 14""-","KSh 28,999"
HP Zbook 15 G3 Intel Core I7 6th Gen 8GB RAM 256GB SSD + 2GB NVIDIA 15,"KSh 49,000"
"HP Refurbished EliteBook 8460p Core I5, 4GB Ram, 500GB + FREE Mouse","KSh 18,999"
Lenovo Refurbished Thinkpad T440 Win 10 Trial Intel Core I7 4GB 500GB,"KSh 35,000"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 4GB RAM,","KSh 31,999"
"Generic GPD P2 Max Mini Laptop, 8.9 Inch, 16GB+512GB, Windows 10 Intel","KSh 128,399"
"HP Elitebook 850 G2-Refurbished Intel I5, 4GB RAM, 500GB HDD, 15.6-in ","KSh 27,999"
"DELL Refurbished DELL E5430 CORE I5 4GB RAM, 320GB Hard Drive Disk","KSh 21,500"
"HP PROBOOK 450 G8 CORE I5 11th GENERATION, 8GB 512SSD DOS 15.6' INCHES","KSh 118,999"
HP Intel Core I7 Refurbished Elitebook 650 G1 8GB RAM 500 GB Storage,"KSh 30,000"
Generic HD LCD Screen Touchscreen Perfect Fits For HP Pavilion X360,"KSh 5,086"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5,"KSh 27,900"
"HP Refurbished 13"" 430 intel CORE i5, 4 GB RAM , 500 GB HDD LAPTOP","KSh 25,000"
Generic Portable A800 4G LTE Router 20 Users LCD Wireless Mobile Wifi ,"KSh 5,729"
Lenovo -6th Gen -Refurbished X1 Carbon 8GB RAM - 256GB SSD – Intel Cor,"KSh 43,999"
HP Refurbished 6th Gen EliteBook 840 G3 Core I5-8GB - 512GB Ssd - Win ,"KSh 44,500"
DELL Latitude 5531,"KSh 100,000"
"HP Refurbished HP EliteBook 820 G1 Core I7 4GB RAM 500GB HDD, Slim Ult","KSh 32,000"
"DELL REFURBISHED DELL Lattitude E7250 - 14"" - Intel Core I5 - 4GB RAM ","KSh 23,000"
HP Refurbished EliteBook 810 G3- I5 - 2.3GHz - 8GB RAM - 256GB SSD -11,"KSh 22,500"
HP Brand New HP ProBook 440 G8 INTEL CORE I7 512SSD 8GB 11TH GENERATIO,"KSh 158,000"
Lenovo ThinkPad Refurnished T440s – Intel Core I7 4GB Ram-500GB HDD -s,"KSh 34,300"
"Lenovo V15 G2 I5 11th Gen, 4gb 1TB Hdd,DOS 15''6 Model No 82KB001UUE","KSh 70,000"
"HP Refurbished Zbook G3 15"" Core I7 6th Gen 32GB 512GB - Black","KSh 97,999"
"DELL VOSTRO 3400 INTEL CORE I5 11th GEN, 4GB RAM 1TB HARD DISK 14''","KSh 73,999"
Generic 433MHZ Remote Controller For DIY Smart Wi-Fi Wireless Switch,KSh 909
"HP Refurbished Elite Book 820 G1, Core I5, 4GB RAM 1TB HDD -12.5"", Bla","KSh 24,999"
"DELL Refurbished Latitude E3340 -13.3"" Touchscreen -Core I3 - 500GB HD","KSh 21,990"
Asus X415EA-EB383W Laptop,"KSh 58,500"
"DELL Core I5, 8GB, 500 GB HDD Windows 10 Trial Refurbished Latitude 74","KSh 23,999"
